"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BKM00014654","1901-01","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0","2,E","10",",E","4",",E","0",",E","","","0","1,E","27","1,E","18","1,E","0","1,E","0","1,E","19010115",",1,E","","","19010130",",,E","19010131",",1,E","-15.8","1,E,15,","","","9.9",",,E,30,","10.0","1,E,31,","","","683.2","1,E","29.4",",,,E","-5.22","2,E","-1.60","1,,,E","-8.84","1,,,E"
"BKM00014654","1901-02","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","13",",E","11",",E","0",",E","","","1",",E","21",",E","12",",E","0",",E","0",",E","19010216",",,E","","","19010208",",,E","19010202",",,E","-19.6",",E,16,","","","15.5",",,E,08,","13.1",",E,02,","","","583.2",",E","98.4",",,,E","-2.49",",E","1.38",",,,E","-6.37",",,,E"
"BKM00014654","1901-03","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","17",",E","9",",E","1",",E","","","0",",E","7",",E","0",",E","0",",E","0",",E","19010301",",,E","","","19010320",",,E","19010320",",,E","-5.0",",E,01,","","","41.3",",,E,20,","20.6",",E,20,","","","353.5",",E","136.8",",,,E","6.93",",E","11.37",",,,E","2.49",",,,E"
"BKM00014654","1901-04","43.8678","18.4228","630.0","SARAJEVO, BK","1.8","E","1.8","2,E","10",",E","5",",E","1",",E","","","0","1,E","2","1,E","0","1,E","4","1,E","0","1,E","19010422",",1,E","","","19010418",",,E","19010410",",1,E","-0.6","1,E,22,","","","26.3",",,E,18,","24.8","1,E,10,","","","227.7","1,E","50.4",",,,E","10.14","2,E","15.69","1,,,E","4.60","1,,,E"
"BKM00014654","1901-05","43.8678","18.4228","630.0","SARAJEVO, BK","1.8","E","0.0",",E","15",",E","9",",E","0",",E","","","0",",E","0",",E","0",",E","6",",E","0",",E","19010506",",,E","","","19010520",",,E","19010531",",,E","2.1",",E,06,","","","18.2",",,E,20,","22.4",",E,31,","","","155.6",",E","66.4",",,,E","13.31",",E","18.65",",,,E","7.98",",,,E"
"BKM00014654","1901-06","43.8678","18.4228","630.0","SARAJEVO, BK","7.2","E","5.4",",E","18",",E","14",",E","1",",E","","","0",",E","0",",E","0",",E","20",",E","0",",E","19010619",",,E","","","19010620",",,E","19010610",",,E","6.9",",E,19,","","","50.7",",,E,20,","26.0",",E,10,","","","63.7",",E","145.7",",,,E","16.39",",E","20.92",",,,E","11.86",",,,E"
"BKM00014654","1901-07","43.8678","18.4228","630.0","SARAJEVO, BK","62.5","E","55.3",",E","13",",E","7",",E","0",",E","","","0",",E","0",",E","0",",E","22",",E","0",",E","19010709",",,E","","","19010704",",,E","19010731",",,E","9.4",",E,09,","","","20.3",",,E,04,","32.1",",E,31,","27.7","E","27.7",",E","76.4",",,,E","19.22",",E","24.64",",,,E","13.81",",,,E"
"BKM00014654","1901-08","43.8678","18.4228","630.0","SARAJEVO, BK","86.1","E","23.6",",E","13",",E","5",",E","0",",E","","","0",",E","0",",E","0",",E","23",",E","1",",E","19010830",",,E","","","19010827",",,E","19010801",",,E","5.0",",E,30,","","","15.3",",,E,27,","35.2",",E,01,","69.8","E","42.1",",E","48.7",",,,E","17.74",",E","23.12",",,,E","12.35",",,,E"
"BKM00014654","1901-09","43.8678","18.4228","630.0","SARAJEVO, BK","87.9","E","1.8",",E","12",",E","8",",E","0",",E","","","0",",E","0",",E","0",",E","15",",E","0",",E","19010930","+,,E","","","19010912",",,E","19010904",",,E","5.4",",E,30,+","","","23.1",",,E,12,","26.9",",E,04,","137.2","E","67.4",",E","122.9",",,,E","16.15",",E","20.99",",,,E","11.31",",,,E"
"BKM00014654","1901-10","43.8678","18.4228","630.0","SARAJEVO, BK","87.9","E","0.0","1,E","15",",E","12",",E","0",",E","","","0","1,E","0","1,E","0",",E","0",",E","0",",E","19011014",",1,E","","","19011007",",,E","19011005",",,E","1.0","1,E,14,","","","25.2",",,E,07,","20.4",",E,05,","355.5","E","218.3",",E","128.7",",,,E","10.97","1,E","14.67",",,,E","7.27","1,,,E"
"BKM00014654","1901-11","43.8678","18.4228","630.0","SARAJEVO, BK","88.1","E","0.2","5,E","8",",E","6",",E","0",",E","","","0","2,E","19","2,E","6","3,E","0","3,E","0","3,E","19011130",",2,E","","","19011118",",,E","19011116",",3,E","-10.0","2,E,30,","","","17.7",",,E,18,","20.9","3,E,16,","742.0","E","386.5","3,E","50.7",",,,E","2.86","5,E","6.67","3,,,E","-0.96","2,,,E"
"BKM00014654","1901-12","43.8678","18.4228","630.0","SARAJEVO, BK","88.1","E","0.0","2,E","18",",E","11",",E","0",",E","","","0","1,E","12","1,E","4","1,E","0","1,E","0","1,E","19011207",",1,E","","","19011215",",,E","19011218",",1,E","-10.8","1,E,07,","","","17.4",",,E,15,","15.8","1,E,18,","1160.5","E","418.5","1,E","109.8",",,,E","4.02","2,E","7.16","1,,,E","0.87","1,,,E"
"BKM00014654","1902-01","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0","2,E","12",",E","6",",E","0",",E","","","0","1,E","23","1,E","0","1,E","0","1,E","0","1,E","19020116",",1,E","","","19020126",",,E","19020125",",1,E","-12.3","1,E,16,","","","13.2",",,E,26,","9.7","1,E,25,","1653.5","E","493.0","1,E","59.2",",,,E","1.23","2,E","4.79","1,,,E","-2.33","1,,,E"
"BKM00014654","1902-02","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0","2,E","13",",E","8",",E","0",",E","","","0","1,E","6","1,E","0","1,E","0","1,E","0","1,E","19020206",",1,E","","","19020205",",,E","19020211",",1,E","-3.5","1,E,06,","","","20.1",",,E,05,","14.1","1,E,11,","1969.7","E","316.2","1,E","87.9",",,,E","6.10","2,E","9.46","1,,,E","2.73","1,,,E"
"BKM00014654","1902-03","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","19",",E","12",",E","1",",E","","","0",",E","12",",E","0",",E","0",",E","0",",E","19020312",",,E","","","19020303",",,E","19020323",",,E","-8.9",",E,12,","","","70.6",",,E,03,","15.6",",E,23,","2402.6","E","432.9",",E","175.9",",,,E","4.37",",E","8.31",",,,E","0.43",",,,E"
"BKM00014654","1902-04","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0","2,E","13",",E","8",",E","0",",E","","","0","1,E","2","1,E","0","1,E","0","1,E","0","1,E","19020401",",1,E","","","19020422",",,E","19020421",",1,E","-1.7","1,E,01,","","","20.2",",,E,22,","20.9","1,E,21,","2610.0","E","207.4","1,E","102.1",",,,E","10.90","2,E","16.66","1,,,E","5.14","1,,,E"
"BKM00014654","1902-05","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0","2,E","19",",E","14",",E","1",",E","","","0","1,E","0","1,E","0","1,E","2","1,E","0","1,E","19020502",",1,E","","","19020519",",,E","19020531",",1,E","1.0","1,E,02,","","","33.7",",,E,19,","24.1","1,E,31,","2835.2","E","225.2","1,E","119.0",",,,E","10.61","2,E","15.36","1,,,E","5.85","1,,,E"
"BKM00014654","1902-06","43.8678","18.4228","630.0","SARAJEVO, BK","3.6","E","3.6",",E","15",",E","6",",E","0",",E","","","0",",E","0",",E","0",",E","16",",E","0",",E","19020620",",,E","","","19020621",",,E","19020630",",,E","6.1",",E,20,","","","24.2",",,E,21,","27.8",",E,30,","2908.1","E","72.9",",E","65.0",",,,E","16.02",",E","20.94",",,,E","11.11",",,,E"
"BKM00014654","1902-07","43.8678","18.4228","630.0","SARAJEVO, BK","62.3","E","58.7",",E","10",",E","6",",E","0",",E","","","0",",E","0",",E","0",",E","26",",E","0",",E","19020712",",,E","","","19020728",",,E","19020728",",,E","7.3",",E,12,","","","23.8",",,E,28,","31.8",",E,28,","32.7","E","32.7",",E","62.3",",,,E","19.17",",E","25.64",",,,E","12.71",",,,E"
"BKM00014654","1902-08","43.8678","18.4228","630.0","SARAJEVO, BK","148.7","E","86.4","2,E","5",",E","5",",E","0",",E","","","0","1,E","0","1,E","0","1,E","25","1,E","7","1,E","19020814",",1,E","","","19020812",",,E","19020803",",1,E","3.6","1,E,14,","","","19.9",",,E,12,","33.8","1,E,03,","63.7","E","31.0","1,E","55.2",",,,E","20.06","2,E","27.16","1,,,E","12.95","1,,,E"
"BKM00014654","1902-09","43.8678","18.4228","630.0","SARAJEVO, BK","195.9","E","47.2",",E","5",",E","5",",E","2",",E","","","0",",E","0",",E","0",",E","15",",E","1",",E","19020924",",,E","","","19020913",",,E","19020901",",,E","1.7",",E,24,","","","46.3",",,E,13,","33.4",",E,01,","165.4","E","101.7",",E","113.4",",,,E","16.52",",E","22.69",",,,E","10.34",",,,E"
"BKM00014654","1902-10","43.8678","18.4228","630.0","SARAJEVO, BK","196.9","E","1.0","2,E","16",",E","12",",E","2",",E","","","0","1,E","0","1,E","0","1,E","3","1,E","0","1,E","19021024",",1,E","","","19021017",",,E","19021010",",1,E","0.1","1,E,24,","","","33.8",",,E,17,","22.4","1,E,10,","372.9","E","207.5","1,E","158.0",",,,E","11.18","2,E","15.04","1,,,E","7.31","1,,,E"
"BKM00014654","1902-11","43.8678","18.4228","630.0","SARAJEVO, BK","196.9","E","0.0",",E","8",",E","2",",E","0",",E","","","0",",E","15",",E","5",",E","0",",E","0",",E","19021125",",,E","","","19021126",",,E","19021130",",,E","-10.4",",E,25,","","","5.8",",,E,26,","12.1",",E,30,","859.1","E","486.2",",E","15.1",",,,E","2.13",",E","4.55",",,,E","-0.30",",,,E"
"BKM00014654","1902-12","43.8678","18.4228","630.0","SARAJEVO, BK","196.9","E","0.0",",E","13",",E","9",",E","0",",E","","","1",",E","25",",E","19",",E","0",",E","0",",E","19021225",",,E","","","19021231",",,E","19021201",",,E","-17.9",",E,25,","","","14.0",",,E,31,","10.8",",E,01,","1520.2","E","661.1",",E","69.5",",,,E","-2.99",",E","-0.31",",,,E","-5.67",",,,E"
"BKM00014654","1903-01","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0","5,E","4",",E","3",",E","0",",E","","","2","3,E","22","3,E","18","3,E","0","3,E","0","3,E","19030123",",3,E","","","19030114",",,E","19030112","+,3,E","-18.9","3,E,23,","","","11.1",",,E,14,","14.1","3,E,12,+","2093.6","E","573.4","3,E","25.5",",,,E","-3.22","5,E","0.40","3,,,E","-6.83","3,,,E"
"BKM00014654","1903-02","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","4",",E","3",",E","0",",E","","","0",",E","19",",E","3",",E","0",",E","0",",E","19030218",",,E","","","19030203",",,E","19030223",",,E","-11.6",",E,18,","","","20.6",",,E,03,","16.9",",E,23,","2549.2","E","455.6",",E","39.6",",,,E","2.06",",E","6.49",",,,E","-2.36",",,,E"
"BKM00014654","1903-03","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","7",",E","4",",E","0",",E","","","0",",E","9",",E","0",",E","1",",E","0",",E","19030321",",,E","","","19030313",",,E","19030328",",,E","-2.2",",E,21,","","","9.3",",,E,13,","21.8",",E,28,","2918.0","E","368.8",",E","27.8",",,,E","6.44",",E","11.00",",,,E","1.87",",,,E"
"BKM00014654","1903-04","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","16",",E","11",",E","0",",E","","","0",",E","7",",E","0",",E","0",",E","0",",E","19030420",",,E","","","19030409",",,E","19030430","+,,E","-5.4",",E,20,","","","22.5",",,E,09,","17.6",",E,30,+","3269.6","E","351.6",",E","95.4",",,,E","6.61",",E","10.75",",,,E","2.47",",,,E"
"BKM00014654","1903-05","43.8678","18.4228","630.0","SARAJEVO, BK","2.1","E","2.1",",E","12",",E","9",",E","0",",E","","","0",",E","0",",E","0",",E","10",",E","0",",E","19030519",",,E","","","19030516",",,E","19030508",",,E","2.9",",E,19,","","","21.5",",,E,16,","26.6",",E,08,","3414.9","E","145.3",",E","96.7",",,,E","13.72",",E","18.91",",,,E","8.52",",,,E"
"BKM00014654","1903-06","43.8678","18.4228","630.0","SARAJEVO, BK","5.8","E","3.7","2,E","10",",E","4",",E","0",",E","","","0","1,E","0","1,E","0","1,E","14","1,E","0","1,E","19030608",",1,E","","","19030622",",,E","19030603",",1,E","6.9","1,E,08,","","","24.4",",,E,22,","26.9","1,E,03,","3502.3","E","87.4","1,E","50.0",",,,E","15.36","2,E","20.28","1,,,E","10.43","1,,,E"
"BKM00014654","1903-07","43.8678","18.4228","630.0","SARAJEVO, BK","41.2","E","35.4","2,E","14",",E","5",",E","1",",E","","","0","1,E","0","1,E","0","1,E","24","1,E","2","1,E","19030709",",1,E","","","19030707",",,E","19030720",",1,E","8.0","1,E,09,","","","32.2",",,E,07,","35.0","1,E,20,","40.0","E","40.0","1,E","74.5",",,,E","18.14","2,E","24.39","1,,,E","11.88","1,,,E"
"BKM00014654","1903-08","43.8678","18.4228","630.0","SARAJEVO, BK","103.7","E","62.5",",E","3",",E","2",",E","1",",E","","","0",",E","0",",E","0",",E","28",",E","2",",E","19030821",",,E","","","19030819",",,E","19030810",",,E","5.8",",E,21,","","","26.4",",,E,19,","32.3",",E,10,","69.6","E","29.6",",E","31.0",",,,E","19.40",",E","26.82",",,,E","11.97",",,,E"
"BKM00014654","1903-09","43.8678","18.4228","630.0","SARAJEVO, BK","138.8","E","35.1",",E","6",",E","5",",E","0",",E","","","0",",E","0",",E","0",",E","18",",E","0",",E","19030924",",,E","","","19030917",",,E","19030914",",,E","2.9",",E,24,","","","21.2",",,E,17,","32.0",",E,14,","151.6","E","82.0",",E","56.4",",,,E","16.77",",E","23.75",",,,E","9.79",",,,E"
"BKM00014654","1903-10","43.8678","18.4228","630.0","SARAJEVO, BK","138.9","E","0.1","2,E","10",",E","6",",E","1",",E","","","0","1,E","1","1,E","0","1,E","7","1,E","0","1,E","19031021",",1,E","","","19031024",",,E","19031007",",1,E","-0.2","1,E,21,","","","40.1",",,E,24,","27.1","1,E,07,","344.1","E","192.5","1,E","100.7",",,,E","11.65","2,E","17.19","1,,,E","6.12","1,,,E"
"BKM00014654","1903-11","43.8678","18.4228","630.0","SARAJEVO, BK","138.9","E","0.0",",E","17",",E","11",",E","1",",E","","","0",",E","11",",E","1",",E","0",",E","0",",E","19031128",",,E","","","19031118",",,E","19031119",",,E","-8.1",",E,28,","","","30.3",",,E,18,","15.2",",E,19,","725.5","E","381.4",",E","124.7",",,,E","5.62",",E","8.87",",,,E","2.37",",,,E"
"BKM00014654","1903-12","43.8678","18.4228","630.0","SARAJEVO, BK","138.9","E","0.0","4,E","13",",E","8",",E","0",",E","","","0","2,E","5","2,E","2","2,E","0","2,E","0","2,E","19031231","+,2,E","","","19031204",",,E","19031204",",2,E","-5.6","2,E,31,+","","","24.8",",,E,04,","15.2","2,E,04,","1089.2","E","363.7","2,E","72.3",",,,E","4.65","4,E","7.35","2,,,E","1.96","2,,,E"
"BKM00014654","1904-01","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","8",",E","3",",E","0",",E","","","0",",E","30",",E","18",",E","0",",E","0",",E","19040128",",,E","","","19040118",",,E","19040115",",,E","-10.3",",E,28,","","","14.6",",,E,18,","10.8",",E,15,","1717.3","E","628.1",",E","34.0",",,,E","-1.93",",E","0.11",",,,E","-3.96",",,,E"
"BKM00014654","1904-02","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0","4,E","16",",E","9",",E","0",",E","","","0","2,E","12","2,E","2","2,E","0","2,E","0","2,E","19040229","+,2,E","","","19040205",",,E","19040222",",2,E","-3.8","2,E,29,+","","","9.1",",,E,05,","15.5","2,E,22,","2048.6","E","331.3","2,E","48.2",",,,E","4.93","4,E","8.65","2,,,E","1.20","2,,,E"
"BKM00014654","1904-03","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","7",",E","5",",E","2",",E","","","0",",E","9",",E","0",",E","0",",E","0",",E","19040321",",,E","","","19040313",",,E","19040309",",,E","-3.2",",E,21,","","","41.9",",,E,13,","16.6",",E,09,","2427.8","E","379.2",",E","115.2",",,,E","6.10",",E","10.51",",,,E","1.70",",,,E"
"BKM00014654","1904-04","43.8678","18.4228","630.0","SARAJEVO, BK","0.6","E","0.6","2,E","7",",E","5",",E","0",",E","","","0","1,E","3","1,E","0","1,E","10","1,E","0","1,E","19040404",",1,E","","","19040408",",,E","19040417",",1,E","-0.5","1,E,04,","","","13.0",",,E,08,","24.7","1,E,17,","2641.5","E","213.7","1,E","38.6",",,,E","10.71","2,E","16.20","1,,,E","5.23","1,,,E"
"BKM00014654","1904-05","43.8678","18.4228","630.0","SARAJEVO, BK","2.2","E","1.6",",E","10",",E","4",",E","1",",E","","","0",",E","0",",E","0",",E","15",",E","0",",E","19040515",",,E","","","19040529",",,E","19040518",",,E","2.4",",E,15,","","","29.1",",,E,29,","28.1",",E,18,","2759.5","E","118.0",",E","69.7",",,,E","14.58",",E","20.61",",,,E","8.55",",,,E"
"BKM00014654","1904-06","43.8678","18.4228","630.0","SARAJEVO, BK","11.4","E","9.2",",E","15",",E","8",",E","1",",E","","","0",",E","0",",E","0",",E","24",",E","0",",E","19040601",",,E","","","19040613",",,E","19040618",",,E","6.4",",E,01,","","","57.2",",,E,13,","27.1",",E,18,","2804.9","E","45.4",",E","122.1",",,,E","17.13",",E","22.84",",,,E","11.41",",,,E"
"BKM00014654","1904-07","43.8678","18.4228","630.0","SARAJEVO, BK","65.8","E","54.4",",E","10",",E","2",",E","0",",E","","","0",",E","0",",E","0",",E","29",",E","0",",E","19040731",",,E","","","19040706",",,E","19040726",",,E","9.4",",E,31,","","","21.0",",,E,06,","32.1",",E,26,","7.6","E","7.6",",E","32.4",",,,E","19.85",",E","26.93",",,,E","12.76",",,,E"
"BKM00014654","1904-08","43.8678","18.4228","630.0","SARAJEVO, BK","129.4","E","63.6",",E","8",",E","2",",E","0",",E","","","0",",E","0",",E","0",",E","25",",E","3",",E","19040830",",,E","","","19040826",",,E","19040809",",,E","5.0",",E,30,","","","11.5",",,E,26,","33.3",",E,09,","40.7","E","33.1",",E","22.6",",,,E","19.32",",E","27.05",",,,E","11.59",",,,E"
"BKM00014654","1904-09","43.8678","18.4228","630.0","SARAJEVO, BK","132.5","E","3.1",",E","16",",E","6",",E","0",",E","","","0",",E","0",",E","0",",E","13",",E","0",",E","19040920",",,E","","","19040902",",,E","19040901",",,E","2.6",",E,20,","","","16.4",",,E,02,","27.2",",E,01,","170.0","E","129.3",",E","48.0",",,,E","14.13",",E","18.86",",,,E","9.39",",,,E"
"BKM00014654","1904-10","43.8678","18.4228","630.0","SARAJEVO, BK","132.5","E","0.0",",E","18",",E","9",",E","1",",E","","","0",",E","0",",E","0",",E","0",",E","0",",E","19041029","+,,E","","","19041008",",,E","19041002",",,E","2.0",",E,29,+","","","33.2",",,E,08,","20.6",",E,02,","392.2","E","222.2",",E","91.4",",,,E","11.17",",E","14.59",",,,E","7.74",",,,E"
"BKM00014654","1904-11","43.8678","18.4228","630.0","SARAJEVO, BK","132.5","E","0.0","2,E","9",",E","7",",E","1",",E","","","0","1,E","17","1,E","8","1,E","0","1,E","0","1,E","19041117",",1,E","","","19041108",",,E","19041106",",1,E","-8.8","1,E,17,","","","27.5",",,E,08,","17.4","1,E,06,","839.8","E","447.6","1,E","74.7",",,,E","2.28","2,E","6.19","1,,,E","-1.63","1,,,E"
"BKM00014654","1904-12","43.8678","18.4228","630.0","SARAJEVO, BK","132.5","E","0.0","5,E","10",",E","7",",E","0",",E","","","0","3,E","20","3,E","5","2,E","0","2,E","0","2,E","19041229",",3,E","","","19041208",",,E","19041208",",2,E","-12.5","3,E,29,","","","15.2",",,E,08,","12.0","2,E,08,","1303.8","E","464.0","2,E","53.4",",,,E","0.62","5,E","3.96","2,,,E","-2.72","3,,,E"
"BKM00014654","1905-01","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0","3,E","7",",E","5",",E","0",",E","","","4","1,E","30","1,E","22","2,E","0","2,E","0","2,E","19050117",",1,E","","","19050107",",,E","19050106",",2,E","-22.3","1,E,17,","","","13.5",",,E,07,","4.3","2,E,06,","2029.0","E","725.2","2,E","48.1",",,,E","-7.74","3,E","-3.58","2,,,E","-11.90","1,,,E"
"BKM00014654","1905-02","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","10",",E","8",",E","1",",E","","","0",",E","21",",E","12",",E","0",",E","0",",E","19050219",",,E","","","19050223",",,E","19050223",",,E","-14.1",",E,19,","","","59.2",",,E,23,","11.1",",E,23,","2603.9","E","574.9",",E","120.2",",,,E","-2.20",",E","1.56",",,,E","-5.96",",,,E"
"BKM00014654","1905-03","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","12",",E","7",",E","0",",E","","","0",",E","7",",E","0",",E","0",",E","0",",E","19050310",",,E","","","19050317",",,E","19050331",",,E","-3.5",",E,10,","","","12.4",",,E,17,","19.0",",E,31,","2989.8","E","385.9",",E","59.7",",,,E","5.88",",E","10.25",",,,E","1.52",",,,E"
"BKM00014654","1905-04","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","16",",E","9",",E","0",",E","","","0",",E","6",",E","0",",E","0",",E","0",",E","19050409","+,,E","","","19050406",",,E","19050430",",,E","-3.9",",E,09,+","","","15.9",",,E,06,","21.0",",E,30,","3291.5","E","301.7",",E","87.7",",,,E","8.28",",E","13.26",",,,E","3.29",",,,E"
"BKM00014654","1905-05","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0","2,E","10",",E","6",",E","0",",E","","","0","1,E","0","1,E","0","1,E","14","1,E","0","1,E","19050501",",1,E","","","19050524",",,E","19050523",",1,E","5.7","1,E,01,","","","24.6",",,E,24,","25.4","1,E,23,","3409.8","E","118.3","1,E","76.7",",,,E","14.25","2,E","19.73","1,,,E","8.76","1,,,E"
"BKM00014654","1905-06","43.8678","18.4228","630.0","SARAJEVO, BK","10.9","E","10.9",",E","17",",E","10",",E","1",",E","","","0",",E","0",",E","0",",E","19",",E","0",",E","19050601",",,E","","","19050623",",,E","19050626",",,E","7.8",",E,01,","","","28.6",",,E,23,","27.6",",E,26,","3462.8","E","53.0",",E","83.0",",,,E","16.93",",E","22.18",",,,E","11.68",",,,E"
"BKM00014654","1905-07","43.8678","18.4228","630.0","SARAJEVO, BK","76.9","E","66.0",",E","6",",E","3",",E","0",",E","","","0",",E","0",",E","0",",E","28",",E","0",",E","19050721",",,E","","","19050719",",,E","19050703",",,E","9.5",",E,21,","","","16.4",",,E,19,","31.8",",E,03,","8.5","E","8.5",",E","39.1",",,,E","20.19",",E","26.60",",,,E","13.78",",,,E"
"BKM00014654","1905-08","43.8678","18.4228","630.0","SARAJEVO, BK","164.3","E","87.4",",E","7",",E","5",",E","0",",E","","","0",",E","0",",E","0",",E","28",",E","3",",E","19050814",",,E","","","19050819",",,E","19050805",",,E","7.4",",E,14,","","","11.0",",,E,19,","33.1",",E,05,","22.8","E","14.3",",E","27.6",",,,E","20.69",",E","27.51",",,,E","13.88",",,,E"
"BKM00014654","1905-09","43.8678","18.4228","630.0","SARAJEVO, BK","217.1","E","52.8",",E","6",",E","3",",E","0",",E","","","0",",E","0",",E","0",",E","24",",E","4",",E","19050918",",,E","","","19050921",",,E","19050911",",,E","5.3",",E,18,","","","12.2",",,E,21,","33.0",",E,11,","69.7","E","46.9",",E","24.0",",,,E","18.53",",E","25.60",",,,E","11.46",",,,E"
"BKM00014654","1905-10","43.8678","18.4228","630.0","SARAJEVO, BK","217.1","E","0.0","2,E","22",",E","18",",E","3",",E","","","0","1,E","8","1,E","0","1,E","0","1,E","0","1,E","19051028",",1,E","","","19051006",",,E","19051001",",1,E","-5.9","1,E,28,","","","48.8",",,E,06,","20.9","1,E,01,","420.4","E","350.7","1,E","261.0",",,,E","6.05","2,E","9.91","1,,,E","2.20","1,,,E"
"BKM00014654","1905-11","43.8678","18.4228","630.0","SARAJEVO, BK","217.1","E","0.0","1,E","15",",E","8",",E","0",",E","","","0","1,E","3","1,E","0",",E","1",",E","0",",E","19051127",",1,E","","","19051123",",,E","19051105",",,E","-2.1","1,E,27,","","","14.2",",,E,23,","22.0",",E,05,","682.6","E","262.2",",E","70.1",",,,E","9.30","1,E","13.04",",,,E","5.57","1,,,E"
"BKM00014654","1905-12","43.8678","18.4228","630.0","SARAJEVO, BK","217.1","E","0.0","3,E","6",",E","3",",E","0",",E","","","0","1,E","18","1,E","4","2,E","0","2,E","0","2,E","19051220",",1,E","","","19051231",",,E","19051229",",2,E","-10.5","1,E,20,","","","5.4",",,E,31,","10.6","2,E,29,","1167.0","E","484.4","2,E","16.2",",,,E","1.14","3,E","3.81","2,,,E","-1.53","1,,,E"
"BKM00014654","1906-01","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0","2,E","11",",E","7",",E","0",",E","","","0","1,E","29","1,E","15","1,E","0","1,E","0","1,E","19060103",",1,E","","","19060109",",,E","19060119",",1,E","-14.6","1,E,03,","","","11.2",",,E,09,","8.8","1,E,19,","1781.0","E","614.0","1,E","56.0",",,,E","-2.89","2,E","0.93","1,,,E","-6.70","1,,,E"
"BKM00014654","1906-02","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","12",",E","8",",E","0",",E","","","0",",E","24",",E","7",",E","0",",E","0",",E","19060203",",,E","","","19060207",",,E","19060228",",,E","-12.1",",E,03,","","","17.6",",,E,07,","12.0",",E,28,","2300.0","E","519.0",",E","64.3",",,,E","-0.20",",E","2.67",",,,E","-3.08",",,,E"
"BKM00014654","1906-03","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","14",",E","11",",E","0",",E","","","0",",E","13",",E","1",",E","0",",E","0",",E","19060314",",,E","","","19060323",",,E","19060318",",,E","-5.9",",E,14,","","","14.3",",,E,23,","17.9",",E,18,","2704.5","E","404.5",",E","90.7",",,,E","5.28",",E","10.11",",,,E","0.46",",,,E"
"BKM00014654","1906-04","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","9",",E","5",",E","0",",E","","","0",",E","6",",E","0",",E","4",",E","0",",E","19060403",",,E","","","19060427",",,E","19060422",",,E","-5.9",",E,03,","","","5.0",",,E,27,","23.8",",E,22,","2967.3","E","262.8",",E","23.6",",,,E","9.57",",E","15.23",",,,E","3.91",",,,E"
"BKM00014654","1906-05","43.8678","18.4228","630.0","SARAJEVO, BK","0.0","E","0.0",",E","20",",E","10",",E","0",",E","","","0",",E","0",",E","0",",E","5",",E","0",",E","19060505",",,E","","","19060530",",,E","19060530",",,E","3.6",",E,05,","","","11.3",",,E,30,","23.4",",E,30,","3122.3","E","155.0",",E","60.1",",,,E","13.33",",E","18.22",",,,E","8.45",",,,E"
